filename,class,class_index,width,height,aspect_ratio,is_square,mean_R,std_R,min_R,max_R,skew_R,kurt_R,hist_R_0,hist_R_1,hist_R_2,hist_R_3,hist_R_4,hist_R_5,hist_R_6,hist_R_7,hist_R_8,hist_R_9,hist_R_10,hist_R_11,hist_R_12,hist_R_13,hist_R_14,hist_R_15,mean_G,std_G,min_G,max_G,skew_G,kurt_G,hist_G_0,hist_G_1,hist_G_2,hist_G_3,hist_G_4,hist_G_5,hist_G_6,hist_G_7,hist_G_8,hist_G_9,hist_G_10,hist_G_11,hist_G_12,hist_G_13,hist_G_14,hist_G_15,mean_B,std_B,min_B,max_B,skew_B,kurt_B,hist_B_0,hist_B_1,hist_B_2,hist_B_3,hist_B_4,hist_B_5,hist_B_6,hist_B_7,hist_B_8,hist_B_9,hist_B_10,hist_B_11,hist_B_12,hist_B_13,hist_B_14,hist_B_15,mean_H,std_H,skew_H,kurt_H,mean_S,std_S,skew_S,kurt_S,mean_V,std_V,skew_V,kurt_V,entropy,sobel,contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,ASM_0,ASM_45,ASM_90,ASM_135
aug_0_8137.jpg,Shine,2,266,166,1.6,False,95.80365069299755,47.205677383671734,0,255,1.0037968673469158,0.22911285445781182,0.00017,0.0008,0.00182,0.0177,0.01097,0.00633,0.00478,0.00659,0.00327,0.00232,0.0021,0.00212,0.00201,0.00117,0.00036,0.0002,136.72800978349488,39.246610494524234,5,255,0.1522989086488481,0.8927000914232974,4e-05,0.00051,0.0011,0.00126,0.00125,0.00105,0.00475,0.01899,0.01195,0.00788,0.00399,0.00325,0.00289,0.00236,0.00105,0.00042,167.90377298668358,67.70883356715866,0,255,-1.4949761299199762,0.8440387877622424,0.00359,0.00396,0.00208,0.00037,0.00018,0.00016,0.00013,0.00023,0.00062,0.00144,0.00465,0.01258,0.01926,0.00742,0.0041,0.00198,0.5195701019513135,0.14857745716916354,-1.644999000103175,0.9771029381802743,0.546352483093297,0.2347448698920514,-0.613672886304047,-0.5672158046811373,0.7078259077886069,0.17739909147214517,-1.6004310016375454,2.552784624090516,12.711575966176444,0.03384701496914324,55.38306,175.53708,129.93137,159.14257,3.79107,6.96309,5.8411,6.57402,0.49722,0.38346,0.43678,0.38382,0.06678,0.05533,0.06459,0.0552,0.98265,0.9452,0.95941,0.95032,0.00446,0.00306,0.00417,0.00305
aug_0_814.jpg,Shine,2,257,161,1.6,False,98.97213427749716,69.9395246399821,0,255,0.6201352025263405,-0.8480690852661961,0.0016,0.01037,0.009,0.00555,0.00444,0.00459,0.00359,0.00331,0.00277,0.00285,0.00283,0.00281,0.00265,0.00211,0.00195,0.00233,111.72122193489136,65.5169543523733,0,255,0.5149813457128932,-0.893391405426943,0.00071,0.00324,0.00693,0.00832,0.00703,0.00514,0.00403,0.00389,0.00348,0.00337,0.00333,0.00332,0.00298,0.0024,0.00203,0.00254,128.80825096067863,66.44328353814045,0,255,-0.04429925184042703,-0.8896090515217927,0.00291,0.00376,0.00232,0.00271,0.00269,0.00568,0.00594,0.00567,0.00447,0.00461,0.00459,0.0046,0.00391,0.00334,0.0027,0.00286,0.5014648359055578,0.1984594582260464,-1.0293785288226616,-0.266908898303051,0.3412688960251134,0.26634256317581334,0.3997611780921197,-1.1650005299898185,0.5203894178209264,0.2464953510570156,0.06221766434917957,-0.867365822175139,13.83447200630098,0.05476251599155151,112.2655,304.65159,253.1249,361.49788,6.10891,10.4012,9.36566,11.30813,0.28467,0.19548,0.22375,0.17507,0.02208,0.01794,0.02096,0.01707,0.98711,0.96508,0.97098,0.95856,0.00049,0.00032,0.00044,0.00029
aug_0_8206.jpg,Shine,2,275,183,1.5,False,193.34305017386984,62.04284492745691,4,255,-0.8599202397480175,-0.3558008339990222,1e-05,0.00026,0.00096,0.00171,0.00153,0.00172,0.00246,0.00234,0.00291,0.0035,0.00383,0.004,0.00451,0.00495,0.00692,0.02114,186.44784898161947,65.24685584994934,0,255,-0.979266671459254,-0.05122705594745636,0.00016,0.00099,0.00216,0.0023,0.00138,0.00132,0.00142,0.00167,0.00237,0.00332,0.00423,0.00495,0.00564,0.00773,0.00747,0.01564,180.96643815201193,68.84996341881927,0,255,-0.9528745635771774,-0.21003910647540058,0.00059,0.00157,0.00248,0.00238,0.00168,0.00152,0.00159,0.00172,0.00167,0.00216,0.00336,0.00641,0.0078,0.00678,0.00719,0.01383,0.22747665269262773,0.2497151982793848,1.1131944562915217,0.11318160757257445,0.17886845303674914,0.18775768908675106,1.1305197111373337,0.9412744599834446,0.790754604872252,0.22607151779192464,-1.2812880365733774,0.8210878018735674,12.679165745381622,0.046256657188268824,204.31193,439.13522,242.46721,285.8564,7.30328,11.50973,8.54206,8.70115,0.37402,0.29504,0.33119,0.32685,0.11109,0.10864,0.11123,0.10829,0.97493,0.94616,0.97034,0.96495,0.01234,0.0118,0.01237,0.01173
aug_0_8496.jpg,Shine,2,300,168,1.79,False,107.12081349206349,73.79131494990885,0,255,0.17030844596592357,-1.3847128181090371,0.00778,0.00493,0.00462,0.00519,0.00563,0.00422,0.00252,0.00221,0.00258,0.00285,0.00281,0.00383,0.00817,0.00331,0.00156,0.00054,169.27315476190475,49.01069742283693,25,255,-0.09816898709506908,-1.2430690341395678,0.0,0.0,1e-05,8e-05,0.00061,0.00258,0.0075,0.00532,0.00539,0.00577,0.00665,0.00528,0.0044,0.00651,0.00988,0.00277,176.1193253968254,83.90716719025924,0,255,-1.1938009209185283,-0.24351967850065392,0.00518,0.00586,0.00161,0.00034,0.00019,0.00018,0.00017,0.00014,0.00015,0.00028,0.00093,0.00631,0.00901,0.00827,0.01266,0.01147,0.502379467791802,0.12203148123241578,-1.2171102245133893,-0.33747665651476355,0.5659596340565572,0.3255316032901205,-0.11527759928170049,-1.6051033964167245,0.8021413009648305,0.14457013725696896,-0.8308547643036842,0.27272086164318354,13.73300809835875,0.03689790343709773,76.7976,189.20798,126.97661,180.22498,4.54151,7.47229,5.88212,7.36178,0.36844,0.25415,0.33116,0.25242,0.03305,0.02685,0.03147,0.02708,0.98649,0.96671,0.97765,0.96829,0.00109,0.00072,0.00099,0.00073
aug_0_8567.jpg,Shine,2,852,480,1.77,False,116.49946694053209,67.36792989976999,0,255,0.04578979536291694,-1.0473069527808168,0.00537,0.00343,0.00296,0.00333,0.0054,0.00472,0.00599,0.00434,0.00435,0.00375,0.00382,0.00434,0.00416,0.00341,0.00261,0.00076,162.27947965571204,50.049362189720135,50,255,-0.18812165681873216,-0.8830693483064822,0.0,0.0,0.0,0.00108,0.00323,0.00299,0.00322,0.00593,0.00641,0.00742,0.00577,0.00591,0.00646,0.00655,0.00482,0.00298,229.06066118935837,17.605157250320858,173,255,-0.3384230401597725,-0.8079834683603195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0011,0.0075,0.01521,0.01775,0.02118,0.5969108099622681,0.02545926290739732,-11.774909815243111,263.1227822561167,0.5039877569225741,0.26796547746498184,0.15553536752039218,-1.0415678080101143,0.8982871137500389,0.0690523497158016,-0.3379696215666199,-0.8081366777792902,14.195315822348725,0.012093233139955173,5.57806,15.58475,11.23812,16.25319,1.21459,2.21866,1.76775,2.20189,0.60802,0.4532,0.53391,0.44965,0.03693,0.02846,0.03309,0.0284,0.99892,0.99697,0.99782,0.99684,0.00136,0.00081,0.0011,0.00081
aug_0_8691.jpg,Shine,2,230,164,1.4,False,89.51874337221633,60.83612855318156,0,255,0.6384787403629099,-0.25297545001858524,0.00692,0.0042,0.00538,0.00607,0.00895,0.00712,0.00528,0.00426,0.00267,0.00237,0.00209,0.00179,0.00201,0.0018,0.00128,0.00055,128.05453340402968,59.53762874969473,4,255,0.062460439912090895,-0.825472826477692,0.00062,0.00271,0.00334,0.0031,0.00422,0.00673,0.00618,0.00434,0.00531,0.00544,0.00574,0.00522,0.0031,0.00264,0.00232,0.00174,116.40808589607636,102.12572244485419,0,255,0.0710260948509736,-1.840355706921,0.01855,0.0071,0.00254,0.00139,0.00102,0.00099,0.00085,0.00051,0.0004,0.00047,0.0006,0.0013,0.00386,0.00829,0.00978,0.00509,0.36204715821248024,0.18884549084100152,0.14420332635273211,-1.7545823167805679,0.6469073465741999,0.30758726752731375,-0.5446094775077283,-1.0196322728538572,0.5849381406857548,0.29493599284190747,-0.13708075277054999,-1.4945510063199374,14.387384832475115,0.05498646797336988,227.19137,395.64993,197.91024,352.5829,8.97857,11.73191,7.82334,11.15487,0.22138,0.16919,0.24596,0.1769,0.01639,0.01427,0.01767,0.01459,0.96694,0.94247,0.97121,0.94873,0.00027,0.0002,0.00031,0.00021
aug_0_8736.jpg,Shine,2,1000,667,1.5,False,141.02484857571216,56.767772364695915,0,255,-0.5585133703531873,-0.6567532499166435,0.00035,0.00338,0.00192,0.0023,0.00331,0.00314,0.00362,0.00553,0.0042,0.00436,0.00806,0.01093,0.00728,0.00245,0.00131,0.0006,145.4927691154423,42.482242469360706,0,255,-0.4124679398094941,-0.03787821804913838,0.0002,0.00018,0.00014,0.00222,0.00284,0.00399,0.00397,0.00469,0.00719,0.01137,0.01208,0.00683,0.00349,0.00203,0.00115,0.00037,150.00257121439282,34.76159339986735,0,255,-0.08231685989781334,0.9777567934387132,0.00024,0.00016,9e-05,0.00015,0.00033,0.00115,0.00394,0.01158,0.0117,0.00936,0.00872,0.00858,0.00334,0.00208,0.001,0.00033,0.368628608209927,0.24846995855347734,-0.14600893665455816,-1.7704701284159905,0.257960955989452,0.19721840339651278,1.1165923574374796,0.8426444930631098,0.6463349795690391,0.14011127731171627,-0.6523334902247211,1.0980993224212625,14.422767663452829,0.023032475972905666,39.242,73.82931,70.46978,109.11201,3.00258,4.45145,4.08208,5.24617,0.46088,0.36898,0.43964,0.35928,0.03424,0.02897,0.03598,0.02861,0.98986,0.9809,0.98178,0.97178,0.00117,0.00084,0.00129,0.00082
aug_0_878.jpg,Shine,2,211,172,1.23,False,138.81183180866307,72.32113621250659,0,255,-0.11134709755495822,-1.2194127385632343,0.00152,0.00429,0.00252,0.00317,0.00444,0.00452,0.004,0.00399,0.00389,0.00371,0.00361,0.0034,0.00433,0.0052,0.00562,0.00452,165.6174914581726,61.33358601725382,3,255,-0.666055323540211,-0.6147894708240087,6e-05,0.00099,0.00289,0.0021,0.0016,0.00256,0.00271,0.0035,0.00415,0.00465,0.0051,0.00493,0.0065,0.00851,0.00957,0.00293,136.43395238620081,94.15401580298804,0,255,-0.22234548515365987,-1.6411553836513761,0.00954,0.00545,0.00399,0.0025,0.00173,0.00221,0.00123,0.00177,0.00103,0.00093,0.00158,0.00329,0.00385,0.00549,0.00997,0.00818,0.4163666901163109,0.20083907930383624,-0.15360874412476258,-1.5612629565897973,0.540235758053898,0.3229685135614004,-0.23383213577112008,-1.325660048388512,0.7334634327664715,0.22120958778950175,-0.7946126009197303,-0.4044579948087823,14.729399840780754,0.05998070870635159,223.57002,495.91802,288.97317,379.49566,8.39316,13.52882,10.22419,11.40721,0.23483,0.13985,0.17756,0.16539,0.01716,0.01309,0.01505,0.01433,0.97081,0.93504,0.96221,0.95029,0.00029,0.00017,0.00023,0.00021
aug_0_8827.jpg,Shine,2,1024,576,1.78,False,85.37320624457465,71.01127940387607,0,255,0.40475637923373814,-1.0171082264886016,0.01638,0.00099,0.00486,0.00686,0.00362,0.00389,0.00424,0.00374,0.0027,0.00266,0.00294,0.00373,0.00281,0.0019,0.00099,0.00043,138.19704352484808,46.97781989341316,27,255,0.23575360656570893,-0.9626478625055221,0.0,0.0,0.0,0.00142,0.00617,0.00434,0.01036,0.00817,0.00516,0.00505,0.00565,0.00579,0.00549,0.00329,0.00137,0.00048,180.4799058702257,34.92300480953952,13,255,-0.07442050187214802,-0.6404334363345807,0.0,0.0,1e-05,3e-05,5e-05,8e-05,0.00042,0.00454,0.00493,0.0055,0.01372,0.01009,0.00725,0.00676,0.00766,0.0017,0.5519609871482097,0.10640392201880715,-3.0224473464199306,9.668101910268224,0.5788227587046699,0.3196953312847209,-0.12534310326998555,-1.2310818932525502,0.7121540277352256,0.1368046507148196,-0.09226459573224062,-0.7704540842130356,13.805405687644694,0.010511948417505064,7.86207,15.2287,16.19659,27.63005,1.31592,1.9184,1.65616,2.28907,0.61517,0.49761,0.57454,0.47968,0.04322,0.03544,0.0442,0.03595,0.99842,0.99694,0.99674,0.99444,0.00187,0.00126,0.00195,0.00129
aug_0_9258.jpg,Shine,2,284,177,1.6,False,170.99709556775682,42.71792353342165,0,252,-1.0535967422019727,1.2111238827533066,0.00061,0.00014,7e-05,5e-05,6e-05,0.00212,0.00454,0.00452,0.00294,0.00421,0.00742,0.01209,0.01271,0.00795,0.00311,0.00022,208.7081443463038,39.04591573982277,0,255,-1.8219318347281377,5.591510706537438,0.0004,0.00026,8e-05,6e-05,4e-05,5e-05,4e-05,4e-05,0.00151,0.00421,0.0068,0.00346,0.00639,0.01049,0.01565,0.01326,230.44147370096283,27.46475233214012,0,255,-5.689636811351949,39.98839465533044,0.00031,0.00026,0.00012,6e-05,5e-05,4e-05,4e-05,5e-05,4e-05,5e-05,7e-05,0.00014,0.00121,0.01087,0.03015,0.01928,0.5420783609633462,0.06190602395794758,-0.630365773734963,5.63302896307234,0.2745416757346409,0.15174958986297862,1.1453008824921527,1.3454722611306877,0.9136558243891176,0.1080198330649787,-5.805477376324617,40.87089539459358,13.621097669968204,0.02803630381890425,28.5956,137.37777,86.60271,74.16036,3.10455,6.09284,4.73768,5.07414,0.35193,0.22746,0.29451,0.2456,0.03225,0.02441,0.02816,0.02583,0.99005,0.95218,0.96994,0.97419,0.00104,0.0006,0.00079,0.00067
aug_0_9276.jpg,Shine,2,206,155,1.33,False,39.8131850923896,54.2247675849246,0,255,2.452117772864238,5.307223228204451,0.02512,0.02043,0.00538,0.00199,0.00147,0.00105,0.0009,0.00087,0.00077,0.00063,0.00057,0.00059,0.00062,0.00066,0.00076,0.00093,82.74428437206389,48.16886372510828,25,255,1.638495487007074,2.5043630101121854,0.0,0.00179,0.01311,0.01276,0.0085,0.011,0.00446,0.00276,0.00163,0.00129,0.00098,0.00089,0.00087,0.00086,0.00081,0.00102,126.77810836204196,39.92903935052586,58,255,0.8178754903090752,0.5606407884225,0.0,0.0,0.0,0.0011,0.00447,0.0091,0.01148,0.00831,0.00889,0.00929,0.00311,0.00202,0.00164,0.0014,0.00103,0.00089,0.5769492875679665,0.061380113498576284,-5.604367743681072,38.31266334883555,0.7526275751673758,0.2328174768334651,-2.0043250547030214,3.0539113632827286,0.4975882291532334,0.15771020946764233,0.8505211999278603,0.663989157097487,11.079807565591302,0.010631623199453466,5.51452,12.01809,7.21652,12.55594,1.19056,1.83405,1.36789,1.87301,0.64917,0.55162,0.63062,0.54242,0.06874,0.05801,0.06715,0.05623,0.99883,0.99745,0.99846,0.99733,0.00473,0.00337,0.00451,0.00316
aug_0_9296.jpg,Shine,2,241,151,1.6,False,101.02621527300707,79.0884314852446,0,253,0.015695487792047352,-1.5279535348735405,0.01667,0.00269,0.00255,0.00279,0.00302,0.00244,0.00237,0.00275,0.00301,0.00329,0.00423,0.00649,0.00672,0.00248,0.00074,0.0005,179.56783270588883,36.57988890034933,96,255,-0.30567025919341195,-0.9842189921874636,0.0,0.0,0.0,0.0,0.0,0.0,0.00187,0.00483,0.00618,0.00667,0.00759,0.00762,0.00989,0.01216,0.00482,0.00111,242.33434090846637,8.3148604329423,187,255,-0.644684996172331,0.47656961039075796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5e-05,0.00142,0.01925,0.04203,0.5751289376915708,0.025467908505158246,-11.260304980405529,181.73741829757822,0.5852166499544289,0.32390879683773777,-0.006252652683290648,-1.5411705885842197,0.9503576891722313,0.032630247414237284,-0.6438771363916912,0.4713619763284784,13.60208576931435,0.022652966150096474,21.24329,46.68694,28.77325,46.71797,2.77828,4.1065,3.20268,4.20569,0.42623,0.33068,0.38426,0.31571,0.03363,0.02698,0.02978,0.02616,0.99414,0.9871,0.99205,0.98709,0.00113,0.00073,0.00089,0.00068
aug_0_9395.jpg,Shine,2,1024,683,1.5,False,99.6208149364019,61.04550761911277,0,255,0.522163911033906,-0.500076191303731,0.00377,0.00462,0.00549,0.0058,0.00708,0.00692,0.00604,0.00472,0.00338,0.00243,0.00292,0.00358,0.00264,0.00142,0.00061,0.00131,98.52060932924597,65.70313237926041,0,255,0.4479017523574876,-0.9630718157082492,0.00414,0.00636,0.00696,0.00684,0.00611,0.00467,0.0038,0.00305,0.00246,0.0028,0.00397,0.00492,0.00355,0.0015,0.00058,0.00103,108.47428337756223,76.1124829669819,0,255,0.06786518980381379,-1.517623183701114,0.00736,0.00707,0.00666,0.00471,0.00257,0.00154,0.00185,0.00212,0.0025,0.0027,0.00446,0.00833,0.00679,0.00219,0.00065,0.00124,0.33523484943960014,0.27692949064118233,0.11919246576299276,-1.7557514706382198,0.4475613808157149,0.2700249896897344,0.1410668110352373,-0.8159641354966252,0.4973795558898889,0.25218596655604614,-0.023251874620117137,-1.1265950352737195,15.094338222374443,0.03785901015374741,73.8058,268.20831,185.71971,177.15718,5.02111,8.85526,7.15894,7.87517,0.3938,0.26483,0.3122,0.29043,0.02308,0.01669,0.01873,0.01775,0.99104,0.96746,0.97747,0.97851,0.00053,0.00028,0.00035,0.00032
aug_0_9407.jpg,Shine,2,232,174,1.33,False,67.60914585810544,52.34611270043971,0,255,1.5811292666586447,2.098594733624534,0.00346,0.00993,0.01651,0.01015,0.00555,0.00402,0.00284,0.00224,0.00138,0.00138,0.00117,0.00119,0.00104,0.00059,0.00039,0.0009,108.04776060245739,44.98313472590684,33,255,1.3517104444987056,1.5679949917595755,0.0,0.0,0.00146,0.00403,0.0105,0.013,0.01359,0.00628,0.00331,0.00246,0.00164,0.00158,0.00135,0.0014,0.00086,0.0013,152.57590170432024,35.61347283005259,66,255,0.82635542449461,0.6353846287217113,0.0,0.0,0.0,0.0,0.00015,0.00189,0.0035,0.00903,0.01329,0.01394,0.00886,0.00361,0.0026,0.002,0.00178,0.00211,0.5843293029186393,0.036609544038131665,-7.634112030725551,99.27311787743777,0.6014643912629151,0.20766780735931298,-0.9412720259783999,0.1986885247857657,0.5984773417888756,0.14004843621090696,0.8393865095254693,0.676129515019753,12.329529085954796,0.017957105002456734,27.07879,48.62513,34.35596,65.1106,2.33351,3.15212,2.34321,3.47679,0.49947,0.4308,0.54697,0.42461,0.04712,0.04163,0.05326,0.04153,0.99349,0.98829,0.99173,0.98432,0.00222,0.00173,0.00284,0.00172
aug_0_9437.jpg,Shine,2,233,175,1.33,False,119.71166155732679,103.93575445768721,0,255,0.030707015266778284,-1.7619397699696988,0.0205,0.00321,0.00205,0.00141,0.00116,0.00101,0.0011,0.00122,0.0014,0.00173,0.00193,0.00192,0.0023,0.00242,0.0066,0.01277,172.24286940527284,61.91795522115014,51,255,-0.45633115210182235,-1.261019595039894,0.0,0.0,0.0,0.00264,0.00438,0.00411,0.00353,0.00288,0.00413,0.0039,0.00317,0.00367,0.00319,0.00438,0.01968,0.00307,212.33240956468424,20.964038883801166,129,255,-0.8176316579158922,0.7322802199935596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-05,0.00119,0.00378,0.00522,0.00701,0.03034,0.01082,0.00428,0.43495273131883677,0.20857034364948127,-0.8215045617213754,-1.1915432303741262,0.5228168060362585,0.3968808836960247,0.08553706788367789,-1.7970857902671689,0.8622797994734375,0.10032192389066824,-0.8131565298265893,-0.16473978073308881,12.589471500359425,0.023564590956587403,23.2052,78.50981,88.6643,127.01273,2.22239,4.17236,4.16551,5.11276,0.5576,0.41354,0.43977,0.36974,0.05459,0.04383,0.05315,0.043,0.99736,0.99101,0.98986,0.98546,0.00298,0.00192,0.00283,0.00185
aug_0_9627.jpg,Shine,2,1680,1050,1.6,False,105.91063378684807,62.358966727865365,0,255,0.32311399091337234,-0.7378931875256183,0.00435,0.00349,0.00413,0.00504,0.00617,0.00691,0.00635,0.00537,0.00407,0.00322,0.00283,0.0027,0.00292,0.00289,0.0018,0.00048,155.58506349206348,55.522722300333584,0,255,-0.5968076314112909,-0.3050267583210915,0.00053,0.00115,0.00145,0.00184,0.00239,0.00274,0.00337,0.00408,0.005,0.00638,0.00748,0.00776,0.00714,0.00594,0.00377,0.00174,112.9783939909297,103.63942054931199,0,255,0.23879128672936867,-1.7732015333550797,0.01654,0.00832,0.00458,0.00243,0.00138,0.00093,0.00071,0.00067,0.00063,0.00067,0.00075,0.00095,0.00135,0.00298,0.009,0.01086,0.3863754721605391,0.1835278327558997,0.4867971587532694,-0.3280490856009579,0.6227142905454632,0.313401644369198,-0.4930192825076286,-1.085089322611904,0.6663510493086128,0.25781983503238004,-0.4951357506649853,-0.8109741838738338,16.946535480698667,0.07447913060661886,507.38896,696.49372,384.64556,782.75062,13.81356,16.72238,11.74967,17.75726,0.19685,0.14329,0.18466,0.14017,0.01371,0.01119,0.01316,0.011,0.92166,0.89249,0.94062,0.87917,0.00019,0.00013,0.00017,0.00012
aug_0_9810.jpg,Shine,2,299,168,1.78,False,117.34501911132345,76.86200327894576,0,255,0.47779084071760164,-1.2791076659185971,0.0007,0.00445,0.00842,0.00817,0.00676,0.00465,0.00297,0.00201,0.00262,0.0023,0.00176,0.00168,0.00211,0.00321,0.00637,0.00457,159.2444855868769,64.21118016665943,35,255,0.19104732342226619,-1.4244198032914515,0.0,0.0,7e-05,0.00162,0.00372,0.00687,0.0071,0.00624,0.00596,0.00465,0.00144,0.00095,0.0043,0.00338,0.00418,0.01225,179.99006609332696,61.168010288223805,57,255,0.04457920499430267,-1.566750352133468,0.0,0.0,0.0,1e-05,0.00098,0.00272,0.00555,0.00697,0.00658,0.00607,0.00689,0.00197,9e-05,6e-05,0.00054,0.0243,0.5420947961813518,0.06706035726162324,-6.296793861384672,44.01261827956337,0.4182080068738804,0.22437930457037075,-0.3847477730423609,-1.0171076317301444,0.7062390508042683,0.2403346101802431,0.046075010241062475,-1.5676041070220283,12.184592556176472,0.024964437455564745,13.86032,124.31867,96.95788,75.76428,2.20316,6.23608,5.45114,5.12123,0.46795,0.28279,0.32598,0.28998,0.0364,0.02593,0.02833,0.02671,0.99843,0.98589,0.989,0.9914,0.00132,0.00067,0.0008,0.00071
aug_0_9895.jpg,Shine,2,1024,839,1.22,False,122.60395792982717,62.721663881483934,0,255,-0.6819788566523477,-0.6289719353770487,0.00785,0.0013,0.00156,0.00174,0.00242,0.0034,0.00409,0.00439,0.00499,0.00634,0.0129,0.00799,0.00206,0.00094,0.00043,0.00035,153.60641854141835,42.10637946388996,15,255,-0.746135565768453,-0.28380053311360864,0.0,0.0,1e-05,0.00275,0.00243,0.00266,0.00368,0.00426,0.00556,0.00648,0.00956,0.01572,0.00765,0.00131,0.00039,0.00027,200.91755903605483,20.225857286950344,57,255,-0.8932030411228444,1.0214288829784088,0.0,0.0,0.0,0.0,1e-05,2e-05,4e-05,8e-05,0.00032,0.0027,0.00434,0.00995,0.01768,0.02265,0.00468,0.00029,0.5965719731574421,0.0789758225882174,-5.306632301978922,37.09720646690077,0.4073668620420193,0.29436920904489977,0.7709343774052536,-0.568861947291162,0.7886799177358671,0.08003233287462704,-0.858809259617487,1.0039595886805053,13.79738415446367,0.016076883439880216,8.08917,79.81082,60.30626,45.83318,1.41776,3.84085,3.20341,3.08777,0.61728,0.45673,0.52272,0.47832,0.04667,0.03392,0.03876,0.0355,0.99794,0.97964,0.98462,0.98831,0.00218,0.00115,0.0015,0.00126
aug_0_9940.jpg,Shine,2,300,168,1.79,False,81.3398015873016,55.574803114635266,0,255,0.4710076208635448,-0.1979212948222595,0.01025,0.00455,0.0032,0.0054,0.00705,0.00918,0.00745,0.00366,0.00319,0.00259,0.00203,0.00172,0.00128,0.00059,0.00024,0.00038,120.9400992063492,47.70193794928192,19,255,-0.15132408669860942,-0.284110835320484,0.0,0.00225,0.00324,0.00509,0.00438,0.00295,0.0023,0.00777,0.01675,0.00802,0.00337,0.00248,0.002,0.00124,0.00047,0.00044,165.3267857142857,43.19929540855211,53,255,-0.789903272516861,-0.1648831709254721,0.0,0.0,0.0,0.00076,0.00281,0.00309,0.00371,0.00332,0.00295,0.00338,0.00575,0.02047,0.01059,0.00317,0.00172,0.00101,0.5894293997660153,0.019646349301306588,-10.410548544356034,271.4732589776886,0.5650115501892721,0.2495373310337231,-0.03274738051340815,-0.7960890692647022,0.64836453470277,0.16945778427528954,-0.7879085175471804,-0.16301398255597066,12.609476089351848,0.017332785973265007,19.63679,44.82112,26.92575,41.16132,2.28215,3.21953,2.32539,3.19304,0.49247,0.43602,0.54648,0.4233,0.03932,0.03487,0.04321,0.03433,0.99584,0.99049,0.9943,0.99127,0.00155,0.00122,0.00187,0.00118
shine1.jpg,Shine,2,1920,1080,1.78,False,70.78084635416667,71.82518741366049,0,255,0.6402795585425327,-0.8261596810998797,0.0241,0.00307,0.00316,0.00295,0.00346,0.00332,0.00372,0.00349,0.00339,0.00283,0.00209,0.00199,0.00242,0.00168,0.00038,0.00071,118.05210262345679,53.136869456678895,0,255,0.08604707139294913,-0.5787897406631983,0.0019,0.00111,0.00109,0.00367,0.01061,0.00609,0.00489,0.00601,0.00602,0.00606,0.00501,0.00442,0.00321,0.00161,0.00037,0.00067,151.55344232253086,45.010196287982005,0,255,-1.2434565115182623,2.2168099723202905,0.00173,0.00048,0.00064,0.00079,0.00105,0.00124,0.00136,0.00556,0.01023,0.00919,0.00968,0.01157,0.00683,0.00132,0.0004,0.00066,0.5416305538944819,0.141003008275257,-2.1353673224988357,6.843169227957553,0.5863412291309085,0.3638227463995585,-0.1861932044504456,-1.4763145499624337,0.5966888881324129,0.17798813486197432,-1.1688647704327622,2.0470915966452896,13.50015994825308,0.018300619895051818,25.05603,78.13315,63.1177,77.87038,1.98093,3.9201,3.55457,3.93732,0.59439,0.47297,0.50577,0.47227,0.04731,0.04018,0.04324,0.04015,0.99588,0.98715,0.98962,0.9872,0.00224,0.00161,0.00187,0.00161
shine10.jpg,Shine,2,168,300,0.56,False,100.67468253968254,77.96062753934059,0,255,0.39932302869779424,-1.0549032484707372,0.01072,0.00531,0.00484,0.00471,0.00386,0.00342,0.00329,0.00333,0.00363,0.00349,0.00325,0.00301,0.00181,0.00137,0.0026,0.0041,142.26156746031745,66.50175775755596,0,255,-0.051031042839095556,-1.1127411339334337,0.00036,0.00165,0.00395,0.00391,0.00388,0.00436,0.0044,0.00444,0.00423,0.00428,0.00491,0.00508,0.00493,0.00352,0.00292,0.00594,172.35859126984127,54.41643553148246,18,255,-0.3135208460298378,-0.8841051635676096,0.0,3e-05,0.00026,0.00071,0.00268,0.0033,0.00364,0.00389,0.00475,0.00549,0.00585,0.00594,0.00663,0.00677,0.00451,0.00831,0.5692293892429786,0.03940393586863464,-6.210453792312648,108.7570834355233,0.5088146256282438,0.30692919335450836,0.041429054883014065,-1.2020341592022528,0.6759919856831622,0.21350234005996274,-0.31209765662905214,-0.8840509622540691,13.582508431035489,0.0697940217499634,151.93619,939.1201,926.92332,956.48689,7.30026,18.17243,17.81781,18.33325,0.28542,0.17108,0.18314,0.16504,0.02693,0.02149,0.02279,0.02159,0.98344,0.89745,0.89889,0.89555,0.00073,0.00046,0.00052,0.00047
